"id","preparationPercent","lat","long","postalCode","investorId","villageId","provinceName","regencyName","districtName","villageName","createdAt","updatedAt","districtId","provinceId","regencyId","preparationEnd","preparationStart","statusId"
"02.SK.6458","0","0","0",,"INVSILEMHB",,"SULAWESI TENGAH","KAB. MOROWALI UTARA","PETASIA BARAT","Belum diisi","2026-02-05 01:05:26.935","2026-02-05 01:05:26.935",,,,,,"3"
"02.SK.6459","0","0","0",,"INVSILEMHB",,"SULAWESI TENGAH","KAB. MOROWALI UTARA","PETASIA BARAT","Belum diisi","2026-02-05 01:05:26.889","2026-02-05 01:05:26.889",,,,,,"3"
"02.SK.6460","0","0","0",,"INVSILEMHB",,"SULAWESI TENGAH","KAB. MOROWALI UTARA","MAMOSALATO","LIJO","2026-02-05 01:05:26.844","2026-02-05 01:05:26.844",,,,,,"3"
"02.SK.6461","0","0","0",,,,"SULAWESI TENGAH","KAB. MOROWALI UTARA","MAMOSALATO","SEA","2026-02-05 01:05:26.8","2026-02-05 01:05:26.8",,,,,,"1"
"02.SK.6462","0","0","0",,,,"SULAWESI TENGAH","KAB. MOROWALI UTARA","MAMOSALATO","UEPAKATU","2026-02-05 01:05:26.778","2026-02-05 01:05:26.778",,,,,,"1"
"02.SK.6463","0","0","0",,"INVSDYCUMA",,"SULAWESI TENGAH","KAB. MOROWALI UTARA","MAMOSALATO","Belum diisi","2026-02-05 01:05:26.753","2026-02-05 01:05:26.753",,,,,,"3"
"02.SK.6464","0","0","0",,"INVSDYCUMA",,"SULAWESI TENGAH","KAB. MOROWALI UTARA","BUNGKU UTARA","TOKONANAKA","2026-02-05 01:05:26.71","2026-02-05 01:05:26.71",,,,,,"3"
"02.SK.6465","0","0","0",,"INVSDYCUMA",,"SULAWESI TENGAH","KAB. MOROWALI UTARA","BUNGKU UTARA","MATUBE","2026-02-05 01:05:26.65","2026-02-05 01:05:26.65",,,,,,"3"
"02.SK.6466","0","0","0",,"INVSDYCUMA",,"SULAWESI TENGAH","KAB. MOROWALI UTARA","BUNGKU UTARA","TARONGGO","2026-02-05 01:05:26.606","2026-02-05 01:05:26.606",,,,,,"3"
"02.SK.6467","0","0","0",,"INVSDYCUMA",,"SULAWESI TENGAH","KAB. MOROWALI UTARA","BUNGKU UTARA","Belum diisi","2026-02-05 01:05:26.563","2026-02-05 01:05:26.563",,,,,,"3"
"02.SK.6468","0","0","0",,"INVSDYCUMA",,"SULAWESI TENGAH","KAB. MOROWALI UTARA","BUNGKU UTARA","LEMOWALIA","2026-02-05 01:05:26.52","2026-02-05 01:05:26.52",,,,,,"3"
"02.SK.6469","10","0.9489283","121.4402167","94571","INVSG8J8ET",,"Belum diisi","Belum diisi","Belum diisi","RANTEMARANU","2026-02-05 01:05:26.476","2026-02-05 01:05:26.476",,,,,,"3"
"02.SK.6470","10","1.013951","121.455779","94571","INVSG8J8ET",,"Belum diisi","Belum diisi","Belum diisi","MODO I","2026-02-05 01:05:26.432","2026-02-05 01:05:26.432",,,,,,"3"
"02.SK.6471","0","0","0",,,,"SULAWESI TENGAH","KAB. BUOL","BUKAL","UNONE","2026-02-05 01:05:26.385","2026-02-05 01:05:26.385",,,,,,"1"
"02.SK.6472","0","1.033348","121.510212","94564","INVSG8J8ET",,"Belum diisi","Belum diisi","Belum diisi","BOKAT IV","2026-02-05 01:05:26.363","2026-02-05 01:05:26.363",,,,,,"3"
"02.SK.6473","10","0.983536","121.26148","94566","INVSG8J8ET",,"Belum diisi","Belum diisi","Belum diisi","KOKOBUKA","2026-02-05 01:05:26.293","2026-02-05 01:05:26.293",,,,,,"3"
"02.SK.6474","10","0.983233","121.261485","94566","INVSG8J8ET",,"Belum diisi","Belum diisi","Belum diisi","AIR TERANG","2026-02-05 01:05:26.25","2026-02-05 01:05:26.25",,,,,,"3"
"02.SK.6475","10","1.029015","121.286022","94566","INVSG8J8ET",,"Belum diisi","Belum diisi","Belum diisi","PANILAN JAYA","2026-02-05 01:05:26.207","2026-02-05 01:05:26.207",,,,,,"3"
"02.SK.6476","10","1.048364","122.065665","94569","INVSG8J8ET",,"Belum diisi","Belum diisi","Belum diisi","LILITO","2026-02-05 01:05:26.163","2026-02-05 01:05:26.163",,,,,,"3"
"02.SK.6477","10","1.039953","122.124987","94569","INVSG8J8ET",,"Belum diisi","Belum diisi","Belum diisi","MULANGATO","2026-02-05 01:05:26.116","2026-02-05 01:05:26.116",,,,,,"3"
"02.SK.6478","0","0","0",,,,"SULAWESI UTARA","KAB. BOLAANG MONGONDOW","BILALANG","Belum diisi","2026-02-05 01:05:26.072","2026-02-05 01:05:26.072",,,,,,"1"
"02.SK.6479","0","0","0",,,,"SULAWESI UTARA","KAB. BOLAANG MONGONDOW","LOLAK","BUMBUNG","2026-02-05 01:05:26.05","2026-02-05 01:05:26.05",,,,,,"1"
"02.SK.6480","20","0","0",,"INVSWK2N8O",,"SULAWESI UTARA","KAB. BOLAANG MONGONDOW UTARA","SANGKUB","PANGKUSA","2026-02-05 01:05:26.028","2026-02-05 01:05:26.028",,,,,,"3"
"02.SK.6481","10","0","0",,"INVSWK2N8O",,"SULAWESI UTARA","KAB. BOLAANG MONGONDOW UTARA","BINTAUNA","HUNTUK","2026-02-05 01:05:25.984","2026-02-05 01:05:25.984",,,,,,"3"
"02.SK.6482","0","0","0",,,,"SULAWESI UTARA","KAB. BOLAANG MONGONDOW UTARA","BOLANGITANG BARAT","OLLOT II","2026-02-05 01:05:25.941","2026-02-05 01:05:25.941",,,,,,"1"
"02.SK.6483","0","0","0",,,,"SULAWESI UTARA","KAB. BOLAANG MONGONDOW UTARA","PINOGALUMAN","TANJUNG SIDUPA","2026-02-05 01:05:25.919","2026-02-05 01:05:25.919",,,,,,"1"
"02.SK.6484","0","0","0",,,,"SULAWESI UTARA","KAB. BOLAANG MONGONDOW UTARA","PINOGALUMAN","BUSATO","2026-02-05 01:05:25.896","2026-02-05 01:05:25.896",,,,,,"1"
"02.SK.6485","0","0","0",,,,"SULAWESI UTARA","KAB. KEP. SIAU TAGULANDANG BIARO","SIAU TIMUR SELATAN","Belum diisi","2026-02-05 01:05:25.873","2026-02-05 01:05:25.873",,,,,,"1"
"02.SK.6486","10","0","0",,"INVS5U8DJ7",,"SULAWESI UTARA","KAB. KEPULAUAN SANGIHE","TABUKAN TENGAH","MALUENG","2026-02-05 01:05:25.852","2026-02-05 01:05:25.852",,,,,,"3"
"02.SK.6487","10","0","0",,"INVS5U8DJ7",,"SULAWESI UTARA","KAB. KEPULAUAN SANGIHE","TABUKAN SELATAN","LAOTONGAN","2026-02-05 01:05:25.808","2026-02-05 01:05:25.808",,,,,,"3"
"02.SK.6488","10","0","0",,"INVS5U8DJ7",,"SULAWESI UTARA","KAB. KEPULAUAN SANGIHE","TABUKAN SELATAN","PALARENG","2026-02-05 01:05:25.764","2026-02-05 01:05:25.764",,,,,,"3"
"02.SK.6489","10","0","0",,"INVS5U8DJ7",,"SULAWESI UTARA","KAB. KEPULAUAN SANGIHE","TABUKAN SELATAN","MANDOI","2026-02-05 01:05:25.72","2026-02-05 01:05:25.72",,,,,,"3"
"02.SK.6490","0","3.506478","125.648602","95858","INVSGBPNIM",,"SULAWESI UTARA","KAB. KEPULAUAN SANGIHE","TABUKAN SELATAN","BULO","2026-02-05 01:05:25.666","2026-02-05 01:05:25.666",,,,,,"3"
"02.SK.6491","0","3.78242","124.60056","95842","INVSGBPNIM",,"SULAWESI UTARA","KAB. KEPULAUAN SANGIHE","NUSA TABUKAN","BUKIDE","2026-02-05 01:05:25.617","2026-02-05 01:05:25.617",,,,,,"3"
"02.SK.6492","0","3.422638","125.668811","95859","INVSGBPNIM",,"SULAWESI UTARA","KAB. KEPULAUAN SANGIHE","TABUKAN SELATAN TENGAH","LEHUPU","2026-02-05 01:05:25.572","2026-02-05 01:05:25.572",,,,,,"3"
"02.SK.6493","0","3.42415","125.65617","95850","INVSGBPNIM",,"SULAWESI UTARA","KAB. KEPULAUAN SANGIHE","TABUKAN SELATAN TENGGARA","SAMPAKANG","2026-02-05 01:05:25.516","2026-02-05 01:05:25.516",,,,,,"3"
"02.SK.6494","0","3.46268","125.62955","95850","INVSGBPNIM",,"SULAWESI UTARA","KAB. KEPULAUAN SANGIHE","TABUKAN SELATAN TENGGARA","MALISADE","2026-02-05 01:05:25.473","2026-02-05 01:05:25.473",,,,,,"3"
"02.SK.6495","0","3.4105","125.56497","95855","INVSGBPNIM",,"SULAWESI UTARA","KAB. KEPULAUAN SANGIHE","TAMAKO","MAHUMU","2026-02-05 01:05:25.429","2026-02-05 01:05:25.429",,,,,,"3"
"02.SK.6496","0","1.488333","125.23561","95528","INVSGBPNIM",,"SULAWESI UTARA","KOTA BITUNG","AERTEMBAGA","MAKAWIDEY","2026-02-05 01:05:25.386","2026-02-05 01:05:25.386",,,,,,"3"
"02.SK.6497","0","1.64751","124.70485","95246","INVSGBPNIM",,"SULAWESI UTARA","KOTA MANADO","BUNAKEN KEPULAUAN","BUNAKEN","2026-02-05 01:05:25.341","2026-02-05 01:05:25.341",,,,,,"3"
"02.SK.6498","0","1.6241","124.71088","95231","INVSGBPNIM",,"SULAWESI UTARA","KOTA MANADO","BUNAKEN KEPULAUAN","MANADO TUA DUA","2026-02-05 01:05:25.297","2026-02-05 01:05:25.297",,,,,,"3"
"02.SK.6499","0","4.273693","126.844843","95880","INVSGBPNIM",,"SULAWESI UTARA","KAB. KEPULAUAN TALAUD","RAINIS","TABANG","2026-02-05 01:05:25.254","2026-02-05 01:05:25.254",,,,,,"3"
"02.SK.6500","10","0","0",,"INVSO35TFO",,"SULAWESI UTARA","KAB. KEPULAUAN TALAUD","RAINIS","Belum diisi","2026-02-05 01:05:25.209","2026-02-05 01:05:25.209",,,,,,"3"
"02.SK.6501","10","0","0",,"INVSO35TFO",,"SULAWESI UTARA","KAB. KEPULAUAN TALAUD","LIRUNG","LIRUNG","2026-02-05 01:05:25.164","2026-02-05 01:05:25.164",,,,,,"3"
"02.SK.6502","10","0","0",,"INVSO35TFO",,"SULAWESI UTARA","KAB. KEPULAUAN TALAUD","LIRUNG","MUSI","2026-02-05 01:05:25.068","2026-02-05 01:05:25.068",,,,,,"3"
"02.SK.6503","10","0","0",,"INVSO35TFO",,"SULAWESI UTARA","KAB. KEPULAUAN TALAUD","MORONGE","MORONGE","2026-02-05 01:05:25.025","2026-02-05 01:05:25.025",,,,,,"3"
"02.SK.6504","10","0","0",,"INVSO35TFO",,"SULAWESI UTARA","KAB. KEPULAUAN TALAUD","MELONGUANE TIMUR","BOWOMBARU","2026-02-05 01:05:24.977","2026-02-05 01:05:24.977",,,,,,"3"
"02.SK.6505","10","0","0",,"INVSO35TFO",,"SULAWESI UTARA","KAB. KEPULAUAN TALAUD","MELONGUANE","KIAMA","2026-02-05 01:05:24.932","2026-02-05 01:05:24.932",,,,,,"3"
"02.SK.6506","10","0.752699","122.421453","96262","INVSO35TFO",,"Belum diisi","Belum diisi","Belum diisi","PANGEYA","2026-02-05 01:05:24.859","2026-02-05 01:05:24.859",,,,,,"3"
"02.SK.6507","10","0","0",,"INVSO35TFO",,"GORONTALO","KAB. BOALEMO","TILAMUTA","TENILO","2026-02-05 01:05:24.816","2026-02-05 01:05:24.816",,,,,,"3"
"02.SK.6508","10","0","0",,"INVSO35TFO",,"GORONTALO","KAB. GORONTALO","BONGOMEME","LIYODU","2026-02-05 01:05:24.772","2026-02-05 01:05:24.772",,,,,,"3"
"02.SK.6509","10","0","0",,"INVSO35TFO",,"GORONTALO","KAB. GORONTALO","BONGOMEME","LIYOTO","2026-02-05 01:05:24.724","2026-02-05 01:05:24.724",,,,,,"3"
"02.SK.6510","10","0","0",,"INVSO35TFO",,"GORONTALO","KAB. GORONTALO","BONGOMEME","Belum diisi","2026-02-05 01:05:24.654","2026-02-05 01:05:24.654",,,,,,"3"
"02.SK.6511","10","0","0",,"INVSO35TFO",,"GORONTALO","KAB. GORONTALO","LIMBOTO","MALAHU","2026-02-05 01:05:24.611","2026-02-05 01:05:24.611",,,,,,"3"
"02.SK.6512","10","0","0",,"INVSO35TFO",,"GORONTALO","KAB. GORONTALO","TOLANGOHULA","POLOHUNGO","2026-02-05 01:05:24.567","2026-02-05 01:05:24.567",,,,,,"3"
"02.SK.6513","10","0","0",,"INVSO35TFO",,"GORONTALO","KAB. GORONTALO","TOLANGOHULA","BINA JAYA","2026-02-05 01:05:24.523","2026-02-05 01:05:24.523",,,,,,"3"
"02.SK.6514","10","0","0",,"INVSO35TFO",,"GORONTALO","KAB. GORONTALO","TIBAWA","ULOBUA","2026-02-05 01:05:24.478","2026-02-05 01:05:24.478",,,,,,"3"
"02.SK.6515","80","0","0",,"INVS1OQR03",,"GORONTALO","KOTA GORONTALO","DUMBO RAYA","LEATO SELATAN","2026-02-05 01:05:24.435","2026-02-05 01:05:24.435",,,,,,"3"
"02.SK.6516","80","0","0",,"INVS1OQR03",,"GORONTALO","KOTA GORONTALO","DUMBO RAYA","LEATO UTARA","2026-02-05 01:05:24.377","2026-02-05 01:05:24.377",,,,,,"3"
"02.SK.6517","80","0","0",,"INVS1OQR03",,"GORONTALO","KOTA GORONTALO","DUMBO RAYA","BOTU","2026-02-05 01:05:24.329","2026-02-05 01:05:24.329",,,,,,"3"
"02.SK.6518","80","0","0",,"INVS1OQR03",,"GORONTALO","KOTA GORONTALO","DUMBO RAYA","TALUMOLO","2026-02-05 01:05:24.285","2026-02-05 01:05:24.285",,,,,,"3"
"02.SK.6519","100","0.52556","123.06213","96112","INVSOLYUAF",,"GORONTALO","KOTA GORONTALO","DUMBO RAYA","BUGIS","2026-02-05 01:05:24.241","2026-02-05 01:05:24.241",,,,,,"5"
"02.SK.6520","80","0","0",,"INVS1OQR03",,"GORONTALO","KOTA GORONTALO","HULONTHALANGI","TANJUNG KRAMAT","2026-02-05 01:05:24.198","2026-02-05 01:05:24.198",,,,,,"3"
"02.SK.6521","80","0","0",,"INVS1OQR03",,"GORONTALO","KOTA GORONTALO","KOTA BARAT","LEKOBALO","2026-02-05 01:05:24.152","2026-02-05 01:05:24.152",,,,,,"3"
"02.SK.6522","80","0","0",,"INVS1OQR03",,"GORONTALO","KOTA GORONTALO","KOTA BARAT","DEMBE I","2026-02-05 01:05:24.1","2026-02-05 01:05:24.1",,,,,,"3"
"02.SK.6523","10","0.893715","122.866503","96517","INVSG8J8ET",,"Belum diisi","Belum diisi","Belum diisi","MALAMBE","2026-02-05 01:05:24.049","2026-02-05 01:05:24.049",,,,,,"3"
"02.SK.6524","10","0.893693","122.866479","96517","INVSG8J8ET",,"Belum diisi","Belum diisi","Belum diisi","OTIOLA","2026-02-05 01:05:24.006","2026-02-05 01:05:24.006",,,,,,"3"
"02.SK.6525","20","0.862412","122.894738","96517","INVSG8J8ET",,"Belum diisi","Belum diisi","Belum diisi","TIHENGO","2026-02-05 01:05:23.962","2026-02-05 01:05:23.962",,,,,,"3"
"02.SK.6526","100","0.90389","122.75934","96525","INVSOLYUAF",,"GORONTALO","KAB. GORONTALO UTARA","ANGGREK","DUDEPO","2026-02-05 01:05:23.916","2026-02-05 01:05:23.916",,,,,,"5"
"02.SK.6527","100","0.95399","122.56311","96254","INVSOLYUAF",,"GORONTALO","KAB. GORONTALO UTARA","SUMALATA TIMUR","MOTIHELUMA","2026-02-05 01:05:23.873","2026-02-05 01:05:23.873",,,,,,"5"
"02.SK.6528","100","0.97991","122.42286","96514","INVSOLYUAF",,"GORONTALO","KAB. GORONTALO UTARA","SUMALATA","BULONTIYO TIMUR","2026-02-05 01:05:23.829","2026-02-05 01:05:23.829",,,,,,"5"
"02.SK.6529","90","0","0",,"INVSOLYUAF",,"GORONTALO","KAB. POHUWATO","WANGGARASI","Belum diisi","2026-02-05 01:05:23.783","2026-02-05 01:05:23.783",,,,,,"3"
"02.SK.6530","90","0","0",,"INVSOLYUAF",,"GORONTALO","KAB. POHUWATO","WANGGARASI","Belum diisi","2026-02-05 01:05:23.727","2026-02-05 01:05:23.727",,,,,,"3"
"02.SK.6531","20","0","0",,"INVSEY76K8",,"SULAWESI TENGGARA","KAB. BUTON","LASALIMU","Belum diisi","2026-02-05 01:05:23.682","2026-02-05 01:05:23.682",,,,,,"3"
"02.SK.6532","20","0","0",,"INVSEY76K8",,"SULAWESI TENGGARA","KAB. BUTON TENGAH","TALAGA RAYA","TALAGA BESAR","2026-02-05 01:05:23.637","2026-02-05 01:05:23.637",,,,,,"3"
"02.SK.6533","20","0","0",,"INVSEY76K8",,"SULAWESI TENGGARA","KAB. BUTON TENGAH","LAKUDO","MADONGKA","2026-02-05 01:05:23.593","2026-02-05 01:05:23.593",,,,,,"3"
"02.SK.6534","20","0","0",,"INVSEY76K8",,"SULAWESI TENGGARA","KAB. BUTON TENGAH","GU","LAKAPERA","2026-02-05 01:05:23.55","2026-02-05 01:05:23.55",,,,,,"3"
"02.SK.6535","20","0","0",,"INVSEY76K8",,"SULAWESI TENGGARA","KAB. BUTON TENGAH","MAWASANGKA","AIR BAJO","2026-02-05 01:05:23.507","2026-02-05 01:05:23.507",,,,,,"3"
"02.SK.6536","20","0","0",,"INVSEY76K8",,"SULAWESI TENGGARA","KAB. BUTON UTARA","BONEGUNU","Belum diisi","2026-02-05 01:05:23.463","2026-02-05 01:05:23.463",,,,,,"3"
"02.SK.6537","20","0","0",,"INVSEY76K8",,"SULAWESI TENGGARA","KAB. BUTON UTARA","BONEGUNU","Belum diisi","2026-02-05 01:05:23.42","2026-02-05 01:05:23.42",,,,,,"3"
"02.SK.6538","20","0","0",,"INVSEY76K8",,"SULAWESI TENGGARA","KAB. BUTON UTARA","KULISUSU UTARA","Belum diisi","2026-02-05 01:05:23.375","2026-02-05 01:05:23.375",,,,,,"3"
"02.SK.6539","20","0","0",,"INVSEY76K8",,"SULAWESI TENGGARA","KAB. BUTON UTARA","KULISUSU UTARA","Belum diisi","2026-02-05 01:05:23.331","2026-02-05 01:05:23.331",,,,,,"3"
"02.SK.6540","20","0","0",,"INVSEY76K8",,"SULAWESI TENGGARA","KAB. BUTON UTARA","KULISUSU UTARA","Belum diisi","2026-02-05 01:05:23.288","2026-02-05 01:05:23.288",,,,,,"3"
"02.SK.6541","20","0","0",,"INVSEY76K8",,"SULAWESI TENGGARA","KAB. BUTON UTARA","KULISUSU BARAT","Belum diisi","2026-02-05 01:05:23.244","2026-02-05 01:05:23.244",,,,,,"3"
"02.SK.6542","0","0","0",,,,"SULAWESI TENGGARA","KAB. BUTON SELATAN","SIOMPU BARAT","MOLONA","2026-02-05 01:05:23.199","2026-02-05 01:05:23.199",,,,,,"1"
"02.SK.6543","0","0","0",,,,"SULAWESI TENGGARA","KAB. BUTON SELATAN","SIOMPU BARAT","LALOLE","2026-02-05 01:05:23.176","2026-02-05 01:05:23.176",,,,,,"1"
"02.SK.6544","0","0","0",,,,"SULAWESI TENGGARA","KAB. BUTON SELATAN","SIOMPU BARAT","LAMANINGGARA","2026-02-05 01:05:23.154","2026-02-05 01:05:23.154",,,,,,"1"
"02.SK.6545","0","0","0",,,,"SULAWESI TENGGARA","KAB. BUTON SELATAN","SIOMPU BARAT","MBANUA","2026-02-05 01:05:23.132","2026-02-05 01:05:23.132",,,,,,"1"
"02.SK.6546","0","0","0",,,,"SULAWESI TENGGARA","KAB. BUTON SELATAN","SIOMPU BARAT","WATUAMPARA","2026-02-05 01:05:23.109","2026-02-05 01:05:23.109",,,,,,"1"
"02.SK.6547","0","0","0",,,,"SULAWESI TENGGARA","KAB. BUTON SELATAN","SIOMPU","KAIMBULAWA","2026-02-05 01:05:23.087","2026-02-05 01:05:23.087",,,,,,"1"
"02.SK.6548","0","0","0",,,,"SULAWESI TENGGARA","KAB. BUTON SELATAN","SIOMPU","BIWINAPADA","2026-02-05 01:05:23.065","2026-02-05 01:05:23.065",,,,,,"1"
"02.SK.6549","0","0","0",,,,"SULAWESI TENGGARA","KAB. BUTON SELATAN","SIOMPU","WAKINAMBORO","2026-02-05 01:05:23.043","2026-02-05 01:05:23.043",,,,,,"1"
"02.SK.6550","0","0","0",,,,"SULAWESI TENGGARA","KAB. BUTON SELATAN","KADATUA","BANABUNGI","2026-02-05 01:05:23.02","2026-02-05 01:05:23.02",,,,,,"1"
"02.SK.6551","0","0","0",,,,"SULAWESI TENGGARA","KAB. BUTON SELATAN","SAMPOLAWA","Belum diisi","2026-02-05 01:05:22.998","2026-02-05 01:05:22.998",,,,,,"1"
"02.SK.6552","70","-4.55555","121.58766","93565","INVSSBRCQJ",,"Belum diisi","Belum diisi","Belum diisi","RANO SANGIA","2026-02-05 01:05:22.976","2026-02-05 01:05:22.976",,,,,,"3"
"02.SK.6553","60","-3.880223","121.356035","93553","INVSSBRCQJ",,"Belum diisi","Belum diisi","Belum diisi","ULU RINA","2026-02-05 01:05:22.931","2026-02-05 01:05:22.931",,,,,,"3"
"02.SK.6554","30","0","0",,"INVSSBRCQJ",,"SULAWESI TENGGARA","KAB. KONAWE","SOROPIA","Belum diisi","2026-02-05 01:05:22.888","2026-02-05 01:05:22.888",,,,,,"3"
"02.SK.6555","30","0","0",,"INVSSBRCQJ",,"SULAWESI TENGGARA","KAB. KONAWE","SAMPARA","PUULORO","2026-02-05 01:05:22.843","2026-02-05 01:05:22.843",,,,,,"3"
"02.SK.6556","30","0","0",,"INVSSBRCQJ",,"SULAWESI TENGGARA","KAB. KONAWE KEPULAUAN","WAWONII TIMUR","MUNSE","2026-02-05 01:05:22.801","2026-02-05 01:05:22.801",,,,,,"3"
"02.SK.6557","30","0","0",,"INVSSBRCQJ",,"SULAWESI TENGGARA","KAB. MUNA","MAROBO","Belum diisi","2026-02-05 01:05:22.757","2026-02-05 01:05:22.757",,,,,,"3"
"02.SK.6558","30","0","0",,"INVSSBRCQJ",,"SULAWESI TENGGARA","KAB. MUNA","LASALEPA","Belum diisi","2026-02-05 01:05:22.712","2026-02-05 01:05:22.712",,,,,,"3"
"02.SK.6559","0","0","0",,"INVSSBRCQJ",,"SULAWESI TENGGARA","KAB. WAKATOBI","KALEDUPA","Belum diisi","2026-02-05 01:05:22.668","2026-02-05 01:05:22.668",,,,,,"3"
"02.SK.6560","50","0","0",,"INVSSYB57S",,"SULAWESI SELATAN","KAB. JENEPONTO","BANGKALA BARAT","Belum diisi","2026-02-05 01:05:22.618","2026-02-05 01:05:22.618",,,,,,"3"
"02.SK.6561","20","0","0",,"INVSSYB57S",,"SULAWESI SELATAN","KAB. JENEPONTO","BANGKALA BARAT","BEROANGING","2026-02-05 01:05:22.574","2026-02-05 01:05:22.574",,,,,,"3"
"02.SK.6562","30","0","0",,"INVSZCCHPI",,"SULAWESI SELATAN","KAB. JENEPONTO","BANGKALA","GUNUNG SILANU","2026-02-05 01:05:22.531","2026-02-05 01:05:22.531",,,,,,"3"
"02.SK.6563","30","0","0",,"INVSZCCHPI",,"SULAWESI SELATAN","KAB. JENEPONTO","BANGKALA","MARAYOKA","2026-02-05 01:05:22.484","2026-02-05 01:05:22.484",,,,,,"3"
"02.SK.6564","30","0","0",,"INVSZCCHPI",,"SULAWESI SELATAN","KAB. JENEPONTO","KELARA","SAMATARING","2026-02-05 01:05:22.441","2026-02-05 01:05:22.441",,,,,,"3"
"02.SK.6565","20","0","0",,"INVSZCCHPI",,"SULAWESI SELATAN","KAB. JENEPONTO","KELARA","BONTONOMPO","2026-02-05 01:05:22.395","2026-02-05 01:05:22.395",,,,,,"3"
"02.SK.6566","30","0","0",,"INVSZCCHPI",,"SULAWESI SELATAN","KAB. JENEPONTO","RUMBIA","UJUNG BULU","2026-02-05 01:05:22.349","2026-02-05 01:05:22.349",,,,,,"3"
"02.SK.6567","20","0","0",,"INVSZCCHPI",,"SULAWESI SELATAN","KAB. JENEPONTO","RUMBIA","Belum diisi","2026-02-05 01:05:22.306","2026-02-05 01:05:22.306",,,,,,"3"
"02.SK.6568","0","0","0",,,,"SULAWESI SELATAN","KAB. LUWU","LAROMPONG","BUKIT SUTRA","2026-02-05 01:05:22.262","2026-02-05 01:05:22.262",,,,,,"1"
"02.SK.6569","0","0","0",,,,"SULAWESI SELATAN","KAB. LUWU","LAROMPONG SELATAN","MALEWONG","2026-02-05 01:05:22.24","2026-02-05 01:05:22.24",,,,,,"1"
"02.SK.6570","0","0","0",,,,"SULAWESI SELATAN","KAB. LUWU","SULI BARAT","KAILI","2026-02-05 01:05:22.219","2026-02-05 01:05:22.219",,,,,,"1"
"02.SK.6571","0","0","0",,,,"SULAWESI SELATAN","KAB. LUWU","SULI BARAT","SALUBUA","2026-02-05 01:05:22.196","2026-02-05 01:05:22.196",,,,,,"1"
"02.SK.6572","0","0","0",,,,"SULAWESI SELATAN","KAB. LUWU","BAJO BARAT","BONELEMO UTARA","2026-02-05 01:05:22.175","2026-02-05 01:05:22.175",,,,,,"1"
"02.SK.6573","0","0","0",,,,"SULAWESI SELATAN","KAB. LUWU","LATIMOJONG","BUNTU SAREK","2026-02-05 01:05:22.153","2026-02-05 01:05:22.153",,,,,,"1"
"02.SK.6574","0","0","0",,,,"SULAWESI SELATAN","KAB. LUWU","LATIMOJONG","Belum diisi","2026-02-05 01:05:22.131","2026-02-05 01:05:22.131",,,,,,"1"
"02.SK.6575","0","0","0",,,,"SULAWESI SELATAN","KAB. LUWU","LATIMOJONG","RANTE BALLA","2026-02-05 01:05:22.108","2026-02-05 01:05:22.108",,,,,,"1"
"02.SK.6576","0","0","0",,,,"SULAWESI SELATAN","KAB. LUWU","LATIMOJONG","KADUNDUNG","2026-02-05 01:05:22.085","2026-02-05 01:05:22.085",,,,,,"1"
"02.SK.6577","0","0","0",,,,"SULAWESI SELATAN","KAB. LUWU","BUA PONRANG","PADANG TUJU","2026-02-05 01:05:22.063","2026-02-05 01:05:22.063",,,,,,"1"
"02.SK.6578","0","0","0",,,,"SULAWESI SELATAN","KAB. LUWU","BUA","POSI","2026-02-05 01:05:22.041","2026-02-05 01:05:22.041",,,,,,"1"
"02.SK.6579","0","0","0",,,,"SULAWESI SELATAN","KAB. LUWU","BASSE SANGTEMPE UTARA","Belum diisi","2026-02-05 01:05:22.019","2026-02-05 01:05:22.019",,,,,,"1"
"02.SK.6580","0","0","0",,,,"SULAWESI SELATAN","KAB. LUWU","BASSE SANGTEMPE UTARA","TEDE","2026-02-05 01:05:21.994","2026-02-05 01:05:21.994",,,,,,"1"
"02.SK.6581","0","0","0",,,,"SULAWESI SELATAN","KAB. LUWU","BASSE SANGTEMPE","TABI","2026-02-05 01:05:21.967","2026-02-05 01:05:21.967",,,,,,"1"
"02.SK.6582","0","0","0",,,,"SULAWESI SELATAN","KAB. LUWU","BASSE SANGTEMPE","Belum diisi","2026-02-05 01:05:21.945","2026-02-05 01:05:21.945",,,,,,"1"
"02.SK.6583","0","0","0",,,,"SULAWESI SELATAN","KAB. LUWU","BASSE SANGTEMPE","Belum diisi","2026-02-05 01:05:21.921","2026-02-05 01:05:21.921",,,,,,"1"
"02.SK.6584","0","0","0",,,,"SULAWESI SELATAN","KAB. LUWU","BASSE SANGTEMPE","BOLU","2026-02-05 01:05:21.9","2026-02-05 01:05:21.9",,,,,,"1"
"02.SK.6585","0","0","0",,,,"SULAWESI SELATAN","KAB. LUWU","BASSE SANGTEMPE","Belum diisi","2026-02-05 01:05:21.878","2026-02-05 01:05:21.878",,,,,,"1"
"02.SK.6586","0","0","0",,,,"SULAWESI SELATAN","KAB. LUWU","WALENRANG UTARA","Belum diisi","2026-02-05 01:05:21.855","2026-02-05 01:05:21.855",,,,,,"1"
"02.SK.6587","0","0","0",,,,"SULAWESI SELATAN","KAB. LUWU","WALENRANG BARAT","Belum diisi","2026-02-05 01:05:21.833","2026-02-05 01:05:21.833",,,,,,"1"
